customer_id,customer_name,age,customer_segment,city,registration_date
7550,Intan Ramadhan,28,Office Worker,Palembang,2026-04-21
7551,Salsa Lestari,28,Office Worker,Bandung,2026-03-29
7552,Oki Saputra,21,College Student,Surabaya,2025-03-06
7553,Hadi Saputra,24,Office Worker,Medan,2026-04-30
7554,Citra Sari,24,College Student,Jakarta,2026-02-26
7555,Citra Nugraha,25,Office Worker,Yogyakarta,2026-06-20
7556,Gita Saputra,22,College Student,Makassar,2025-05-31
7557,Intan Saputra,18,High School Student,Bandung,2026-01-26
7558,Andi Permata,18,College Student,Bandung,2026-02-19
7559,Dina Pratama,20,College Student,Semarang,2025-01-07
7560,Budi Kurniawan,28,Office Worker,Jakarta,2026-05-31
7561,Gita Sari,22,Office Worker,Makassar,2026-04-11
7562,Oki Pratama,31,Office Worker,Jakarta,2025-04-14
7563,Intan Lestari,16,High School Student,Semarang,2026-04-09
7564,Putri Kurniawan,25,Office Worker,Bandung,2025-12-17
7565,Putri Saputra,20,College Student,Surabaya,2026-01-01
7566,Joko Kurniawan,35,Office Worker,Jakarta,2025-07-01
7567,Salsa Saputra,24,Office Worker,Palembang,2025-08-31
7568,Maya Putra,17,High School Student,Yogyakarta,2025-08-08
7569,Citra Wijaya,24,Office Worker,Makassar,2025-07-27
7570,Joko Ramadhan,18,High School Student,Surabaya,2025-07-01
7571,Nanda Kurniawan,18,College Student,Palembang,2026-03-05
7572,Salsa Putra,21,College Student,Medan,2025-02-04
7573,Fajar Permata,16,High School Student,Pekanbaru,2026-02-25
7574,Fajar Ramadhan,22,Office Worker,Jakarta,2025-07-22
7575,Lina Lestari,16,High School Student,Pekanbaru,2025-06-11
7576,Tio Putra,15,High School Student,Yogyakarta,2026-02-12
7577,Eka Lestari,22,College Student,Yogyakarta,2025-12-15
7578,Karin Permata,29,Office Worker,Padang,2025-01-04
7579,Nanda Saputra,22,Office Worker,Bandung,2025-12-27
7580,Rian Sari,33,Office Worker,Yogyakarta,2025-12-24
7581,Citra Wijaya,35,Office Worker,Makassar,2025-02-05
7582,Citra Lestari,23,College Student,Surabaya,2025-12-01
7583,Citra Saputra,17,High School Student,Makassar,2025-10-18
7584,Fajar Lestari,17,High School Student,Makassar,2025-10-12
7585,Citra Pratama,19,College Student,Surabaya,2025-02-05
7586,Joko Kurniawan,35,Office Worker,Semarang,2025-11-20
7587,Budi Lestari,21,College Student,Pekanbaru,2026-04-08
7588,Lina Wijaya,23,Office Worker,Semarang,2026-01-30
7589,Citra Wijaya,21,College Student,Jakarta,2025-02-18
7590,Andi Lestari,17,High School Student,Surabaya,2026-04-08
7591,Oki Sari,16,High School Student,Jakarta,2025-11-09
7592,Maya Sari,24,Office Worker,Palembang,2025-12-21
7593,Budi Ramadhan,34,Office Worker,Makassar,2025-12-09
7594,Vina Sari,34,Office Worker,Pekanbaru,2025-02-24
7595,Putri Sari,15,High School Student,Jakarta,2025-11-08
7596,Oki Permata,35,Office Worker,Makassar,2025-09-17
7597,Tio Sari,17,High School Student,Jakarta,2025-03-29
7598,Intan Permata,16,High School Student,Makassar,2025-11-16
7599,Fajar Sari,32,Office Worker,Semarang,2026-01-25
7600,Joko Wijaya,21,College Student,Palembang,2025-09-27
7601,Andi Ramadhan,27,Office Worker,Pekanbaru,2026-04-05
7602,Eka Sari,15,High School Student,Jakarta,2025-12-27
7603,Oki Kurniawan,21,College Student,Padang,2025-05-06
7604,Karin Permata,24,Office Worker,Jakarta,2025-07-04
7605,Maya Ramadhan,23,College Student,Pekanbaru,2025-12-31
7606,Eka Saputra,32,Office Worker,Medan,2026-06-26
7607,Rian Putra,16,High School Student,Palembang,2025-01-08
7608,Lina Ramadhan,35,Office Worker,Makassar,2026-02-18
7609,Nanda Sari,20,College Student,Surabaya,2025-05-12
7610,Nanda Sari,17,High School Student,Palembang,2025-12-22
7611,Intan Nugraha,21,College Student,Yogyakarta,2025-11-19
7612,Rian Pratama,15,High School Student,Jakarta,2025-04-12
7613,Maya Saputra,32,Office Worker,Yogyakarta,2026-04-11
7614,Tio Pratama,22,College Student,Bandung,2026-03-05
7615,Fajar Ramadhan,18,High School Student,Pekanbaru,2025-03-16
7616,Citra Wijaya,18,College Student,Makassar,2025-04-10
7617,Oki Pratama,22,College Student,Makassar,2025-08-24
7618,Citra Nugraha,33,Office Worker,Surabaya,2025-09-26
7619,Nanda Permata,32,Office Worker,Jakarta,2025-09-11
7620,Intan Saputra,18,College Student,Makassar,2025-11-25
7621,Joko Putra,28,Office Worker,Makassar,2025-10-26
7622,Maya Saputra,20,College Student,Palembang,2026-01-05
7623,Vina Kurniawan,16,High School Student,Jakarta,2025-09-16
7624,Vina Sari,32,Office Worker,Semarang,2025-08-16
7625,Karin Nugraha,24,College Student,Jakarta,2026-01-12
7626,Salsa Putra,30,Office Worker,Makassar,2025-05-25
7627,Joko Saputra,24,Office Worker,Medan,2025-03-21
7628,Citra Lestari,20,College Student,Palembang,2025-02-08
7629,Eka Lestari,23,Office Worker,Bandung,2025-04-07
7630,Karin Wijaya,31,Office Worker,Medan,2025-09-03
7631,Putri Saputra,18,College Student,Semarang,2025-11-29
7632,Karin Ramadhan,30,Office Worker,Padang,2026-02-07
7633,Andi Putra,23,College Student,Yogyakarta,2025-10-05
7634,Eka Nugraha,27,Office Worker,Semarang,2025-01-08
7635,Nanda Saputra,29,Office Worker,Jakarta,2025-12-30
7636,Gita Nugraha,17,High School Student,Palembang,2026-03-28
7637,Hadi Nugraha,22,College Student,Palembang,2025-09-09
7638,Oki Kurniawan,30,Office Worker,Surabaya,2025-01-18
7639,Eka Wijaya,17,High School Student,Surabaya,2026-01-25
7640,Budi Nugraha,17,High School Student,Jakarta,2025-08-30
7641,Eka Ramadhan,22,College Student,Medan,2025-09-10
7642,Putri Saputra,19,College Student,Surabaya,2025-01-04
7643,Eka Pratama,23,College Student,Makassar,2026-01-08
7644,Tio Wijaya,24,College Student,Palembang,2026-03-01
7645,Tio Wijaya,15,High School Student,Medan,2025-06-28
7646,Hadi Pratama,24,Office Worker,Semarang,2025-01-12
7647,Fajar Ramadhan,19,College Student,Yogyakarta,2025-10-20
7648,Rian Pratama,18,High School Student,Padang,2025-09-16
7649,Citra Putra,21,College Student,Jakarta,2026-03-05
7650,Fajar Permata,19,College Student,Yogyakarta,2025-10-22
7651,Citra Ramadhan,17,High School Student,Jakarta,2025-11-29
7652,Fajar Ramadhan,18,High School Student,Yogyakarta,2025-04-22
7653,Intan Lestari,16,High School Student,Surabaya,2025-07-25
7654,Karin Putra,34,Office Worker,Palembang,2025-08-10
7655,Fajar Saputra,28,Office Worker,Semarang,2026-06-14
7656,Vina Ramadhan,28,Office Worker,Jakarta,2025-01-13
7657,Intan Saputra,25,Office Worker,Surabaya,2025-09-27
7658,Fajar Lestari,33,Office Worker,Palembang,2025-02-09
7659,Nanda Putra,23,College Student,Yogyakarta,2026-05-20
7660,Maya Kurniawan,33,Office Worker,Semarang,2025-08-03
7661,Eka Kurniawan,15,High School Student,Makassar,2025-10-31
7662,Karin Sari,24,Office Worker,Jakarta,2026-06-06
7663,Budi Putra,29,Office Worker,Jakarta,2025-05-01
7664,Lina Nugraha,24,College Student,Semarang,2025-11-06
7665,Budi Sari,21,College Student,Surabaya,2025-11-01
7666,Eka Permata,19,College Student,Padang,2026-03-02
7667,Joko Ramadhan,34,Office Worker,Palembang,2026-04-04
7668,Fajar Kurniawan,24,Office Worker,Makassar,2025-07-21
7669,Andi Pratama,35,Office Worker,Jakarta,2026-02-16
7670,Maya Ramadhan,24,College Student,Jakarta,2025-08-08
7671,Budi Putra,31,Office Worker,Yogyakarta,2025-06-04
7672,Dina Kurniawan,18,College Student,Jakarta,2025-11-20
7673,Gita Nugraha,33,Office Worker,Medan,2025-12-06
7674,Andi Saputra,19,College Student,Yogyakarta,2026-01-25
7675,Hadi Nugraha,20,College Student,Jakarta,2025-07-05
7676,Salsa Nugraha,24,College Student,Jakarta,2025-05-14
7677,Vina Wijaya,31,Office Worker,Surabaya,2025-05-27
7678,Eka Sari,30,Office Worker,Jakarta,2025-04-23
7679,Budi Pratama,15,High School Student,Palembang,2026-06-13
7680,Maya Nugraha,18,High School Student,Bandung,2026-03-09
7681,Maya Sari,33,Office Worker,Bandung,2026-01-22
7682,Maya Putra,20,College Student,Pekanbaru,2026-01-01
7683,Karin Putra,29,Office Worker,Makassar,2025-02-03
7684,Joko Kurniawan,21,College Student,Makassar,2025-03-03
7685,Karin Pratama,18,High School Student,Yogyakarta,2026-03-20
7686,Gita Lestari,27,Office Worker,Padang,2025-07-15
7687,Hadi Ramadhan,33,Office Worker,Bandung,2025-03-28
7688,Nanda Permata,19,College Student,Semarang,2025-09-11
7689,Gita Wijaya,19,College Student,Surabaya,2025-05-07
7690,Budi Ramadhan,29,Office Worker,Yogyakarta,2025-06-11
7691,Salsa Ramadhan,15,High School Student,Jakarta,2025-11-12
7692,Citra Saputra,30,Office Worker,Padang,2025-06-21
7693,Maya Putra,24,College Student,Surabaya,2026-02-03
7694,Dina Permata,24,College Student,Bandung,2025-11-27
7695,Gita Putra,32,Office Worker,Palembang,2025-12-25
7696,Lina Kurniawan,31,Office Worker,Palembang,2025-09-09
7697,Joko Putra,21,College Student,Jakarta,2025-01-09
7698,Vina Saputra,22,Office Worker,Makassar,2025-08-27
7699,Putri Nugraha,20,College Student,Surabaya,2025-02-04
7700,Salsa Permata,24,College Student,Makassar,2026-01-18
7701,Joko Ramadhan,32,Office Worker,Pekanbaru,2025-07-20
7702,Fajar Ramadhan,32,Office Worker,Palembang,2025-08-21
7703,Vina Wijaya,28,Office Worker,Makassar,2026-05-11
7704,Rian Saputra,20,College Student,Yogyakarta,2025-03-18
7705,Salsa Lestari,15,High School Student,Jakarta,2025-08-06
7706,Gita Ramadhan,17,High School Student,Jakarta,2026-01-09
7707,Oki Putra,18,College Student,Surabaya,2025-02-22
7708,Intan Nugraha,31,Office Worker,Padang,2025-09-15
7709,Karin Wijaya,18,College Student,Semarang,2025-05-12
7710,Vina Putra,33,Office Worker,Palembang,2026-01-30
7711,Citra Saputra,16,High School Student,Surabaya,2025-09-06
7712,Nanda Permata,22,College Student,Pekanbaru,2026-02-02
7713,Hadi Pratama,15,High School Student,Palembang,2025-03-10
7714,Hadi Nugraha,21,College Student,Padang,2026-02-27
7715,Lina Saputra,17,High School Student,Semarang,2025-12-06
7716,Rian Ramadhan,22,Office Worker,Padang,2026-01-09
7717,Nanda Kurniawan,15,High School Student,Padang,2025-10-01
7718,Intan Kurniawan,25,Office Worker,Makassar,2025-09-14
7719,Vina Ramadhan,24,College Student,Surabaya,2026-05-31
7720,Lina Lestari,35,Office Worker,Semarang,2025-09-25
7721,Eka Saputra,20,College Student,Surabaya,2025-12-23
7722,Gita Pratama,32,Office Worker,Surabaya,2025-11-04
7723,Fajar Nugraha,18,High School Student,Makassar,2026-06-11
7724,Hadi Kurniawan,31,Office Worker,Semarang,2026-05-06
7725,Gita Lestari,30,Office Worker,Makassar,2025-07-17
7726,Hadi Saputra,15,High School Student,Makassar,2025-12-17
7727,Salsa Putra,18,High School Student,Jakarta,2025-08-06
7728,Fajar Putra,21,College Student,Makassar,2025-01-08
7729,Nanda Kurniawan,24,Office Worker,Jakarta,2025-08-19
7730,Salsa Putra,24,College Student,Jakarta,2025-04-03
7731,Citra Pratama,18,College Student,Yogyakarta,2025-01-16
7732,Andi Pratama,15,High School Student,Surabaya,2025-07-15
7733,Andi Permata,15,High School Student,Makassar,2026-04-09
7734,Lina Permata,29,Office Worker,Pekanbaru,2025-07-24
7735,Joko Ramadhan,16,High School Student,Surabaya,2025-05-07
7736,Joko Wijaya,23,Office Worker,Jakarta,2025-06-09
7737,Oki Lestari,29,Office Worker,Medan,2026-05-16
7738,Karin Pratama,17,High School Student,Bandung,2026-04-11
7739,Nanda Ramadhan,35,Office Worker,Jakarta,2026-05-13
7740,Joko Pratama,17,High School Student,Palembang,2026-03-24
7741,Joko Nugraha,22,Office Worker,Makassar,2026-04-09
7742,Joko Permata,15,High School Student,Surabaya,2025-12-08
7743,Rian Kurniawan,28,Office Worker,Bandung,2026-05-23
7744,Oki Sari,18,College Student,Jakarta,2025-10-11
7745,Budi Permata,21,College Student,Bandung,2025-05-31
7746,Vina Putra,24,College Student,Bandung,2025-08-01
7747,Salsa Nugraha,17,High School Student,Surabaya,2025-11-18
7748,Hadi Ramadhan,28,Office Worker,Palembang,2025-07-07
7749,Vina Nugraha,23,College Student,Jakarta,2025-07-02
7750,Budi Nugraha,28,Office Worker,Jakarta,2026-01-19
7751,Citra Wijaya,17,High School Student,Makassar,2025-01-25
7752,Gita Wijaya,31,Office Worker,Yogyakarta,2026-06-21
7753,Dina Sari,15,High School Student,Bandung,2025-11-10
7754,Nanda Wijaya,23,College Student,Palembang,2025-02-07
7755,Salsa Lestari,18,High School Student,Pekanbaru,2025-10-29
7756,Gita Nugraha,24,Office Worker,Semarang,2026-01-04
7757,Andi Lestari,19,College Student,Yogyakarta,2025-04-10
7758,Tio Sari,22,Office Worker,Surabaya,2026-01-23
7759,Fajar Lestari,26,Office Worker,Palembang,2026-03-22
7760,Maya Ramadhan,17,High School Student,Yogyakarta,2026-04-15
7761,Maya Putra,22,Office Worker,Semarang,2025-02-24
7762,Maya Permata,16,High School Student,Makassar,2026-05-11
7763,Vina Wijaya,19,College Student,Padang,2025-05-07
7764,Rian Lestari,26,Office Worker,Yogyakarta,2025-11-17
7765,Citra Pratama,32,Office Worker,Makassar,2025-03-09
7766,Fajar Putra,24,Office Worker,Pekanbaru,2026-01-31
7767,Tio Permata,23,College Student,Jakarta,2025-06-02
7768,Lina Ramadhan,18,College Student,Yogyakarta,2025-05-29
7769,Budi Sari,16,High School Student,Yogyakarta,2026-02-07
7770,Putri Putra,23,Office Worker,Surabaya,2025-08-14
7771,Lina Pratama,19,College Student,Bandung,2025-11-06
7772,Intan Sari,34,Office Worker,Makassar,2026-02-23
7773,Eka Lestari,15,High School Student,Pekanbaru,2026-05-30
7774,Joko Kurniawan,20,College Student,Padang,2025-10-16
7775,Salsa Sari,23,College Student,Makassar,2025-07-20
7776,Salsa Lestari,16,High School Student,Medan,2026-06-03
7777,Intan Wijaya,24,College Student,Yogyakarta,2025-06-17
7778,Nanda Nugraha,22,Office Worker,Semarang,2025-12-03
7779,Putri Sari,33,Office Worker,Makassar,2025-10-22
7780,Citra Putra,18,College Student,Medan,2026-01-15
7781,Budi Putra,22,College Student,Makassar,2025-01-11
7782,Budi Sari,15,High School Student,Pekanbaru,2025-12-23
7783,Salsa Sari,23,Office Worker,Medan,2025-05-11
7784,Rian Ramadhan,16,High School Student,Surabaya,2025-07-24
7785,Joko Sari,29,Office Worker,Pekanbaru,2026-03-12
7786,Dina Pratama,24,College Student,Pekanbaru,2025-11-12
7787,Fajar Permata,20,College Student,Makassar,2025-11-10
7788,Tio Permata,35,Office Worker,Semarang,2026-05-01
7789,Salsa Saputra,18,High School Student,Yogyakarta,2025-04-21
7790,Tio Ramadhan,20,College Student,Yogyakarta,2025-10-17
7791,Lina Pratama,21,College Student,Bandung,2025-09-04
7792,Karin Wijaya,18,High School Student,Bandung,2026-02-16
7793,Dina Nugraha,19,College Student,Bandung,2026-03-26
7794,Tio Nugraha,31,Office Worker,Jakarta,2026-02-25
7795,Fajar Putra,29,Office Worker,Surabaya,2026-02-04
7796,Intan Lestari,15,High School Student,Palembang,2026-04-01
7797,Joko Lestari,34,Office Worker,Padang,2025-05-05
7798,Dina Saputra,18,High School Student,Palembang,2025-09-17
7799,Lina Kurniawan,16,High School Student,Surabaya,2026-06-19
7800,Karin Wijaya,22,College Student,Bandung,2025-03-21
7801,Karin Sari,16,High School Student,Bandung,2025-09-29
7802,Dina Pratama,15,High School Student,Palembang,2026-02-22
7803,Maya Permata,25,Office Worker,Jakarta,2026-02-06
7804,Fajar Sari,24,College Student,Surabaya,2025-02-22
7805,Hadi Lestari,17,High School Student,Bandung,2025-09-29
7806,Budi Kurniawan,16,High School Student,Palembang,2025-08-16
7807,Joko Wijaya,35,Office Worker,Palembang,2026-01-06
7808,Andi Saputra,22,Office Worker,Surabaya,2025-07-11
7809,Hadi Lestari,22,College Student,Jakarta,2025-01-23
7810,Karin Pratama,18,High School Student,Bandung,2025-12-02
7811,Gita Lestari,18,High School Student,Medan,2025-08-18
7812,Citra Sari,16,High School Student,Makassar,2026-06-14
7813,Fajar Wijaya,17,High School Student,Bandung,2026-05-03
7814,Hadi Pratama,24,College Student,Jakarta,2025-06-13
7815,Eka Putra,16,High School Student,Bandung,2026-02-27
7816,Tio Lestari,20,College Student,Semarang,2025-12-26
7817,Karin Ramadhan,19,College Student,Makassar,2025-06-18
7818,Karin Saputra,26,Office Worker,Jakarta,2026-05-28
7819,Intan Saputra,33,Office Worker,Semarang,2025-12-14
7820,Tio Lestari,24,College Student,Padang,2025-07-18
7821,Lina Kurniawan,24,College Student,Yogyakarta,2025-07-31
7822,Intan Sari,18,College Student,Medan,2025-06-01
7823,Joko Nugraha,18,College Student,Jakarta,2026-06-14
7824,Intan Sari,24,Office Worker,Semarang,2025-03-31
7825,Salsa Lestari,23,College Student,Yogyakarta,2025-01-14
7826,Rian Lestari,35,Office Worker,Makassar,2025-01-19
7827,Joko Permata,28,Office Worker,Pekanbaru,2025-03-23
7828,Joko Putra,23,College Student,Jakarta,2026-06-03
7829,Salsa Nugraha,18,College Student,Surabaya,2025-01-02
7830,Intan Ramadhan,18,High School Student,Yogyakarta,2025-09-20
7831,Putri Ramadhan,16,High School Student,Padang,2026-06-24
7832,Putri Nugraha,19,College Student,Semarang,2026-05-05
7833,Oki Wijaya,17,High School Student,Jakarta,2025-12-03
7834,Citra Nugraha,35,Office Worker,Jakarta,2025-10-13
7835,Vina Nugraha,18,High School Student,Semarang,2025-09-11
7836,Intan Nugraha,21,College Student,Bandung,2026-04-30
7837,Dina Permata,28,Office Worker,Surabaya,2025-07-20
7838,Rian Lestari,32,Office Worker,Palembang,2025-10-19
7839,Vina Permata,20,College Student,Jakarta,2025-10-05
7840,Vina Sari,29,Office Worker,Yogyakarta,2025-12-01
7841,Andi Sari,18,College Student,Jakarta,2026-02-15
7842,Budi Putra,21,College Student,Semarang,2025-07-29
7843,Andi Lestari,18,High School Student,Bandung,2025-01-10
7844,Citra Putra,19,College Student,Bandung,2025-08-28
7845,Hadi Nugraha,25,Office Worker,Yogyakarta,2025-06-19
7846,Eka Putra,23,Office Worker,Pekanbaru,2026-04-18
7847,Intan Pratama,23,Office Worker,Bandung,2026-04-17
7848,Eka Wijaya,21,College Student,Jakarta,2025-08-17
7849,Tio Saputra,17,High School Student,Makassar,2026-02-12
7850,Tio Sari,15,High School Student,Medan,2026-02-03
7851,Oki Putra,21,College Student,Surabaya,2025-07-22
7852,Hadi Pratama,23,Office Worker,Jakarta,2025-02-18
7853,Nanda Sari,28,Office Worker,Makassar,2025-04-05
7854,Salsa Lestari,24,College Student,Jakarta,2025-04-28
7855,Dina Nugraha,23,College Student,Surabaya,2025-03-15
7856,Andi Permata,20,College Student,Medan,2025-02-06
7857,Vina Kurniawan,20,College Student,Yogyakarta,2025-11-26
7858,Intan Lestari,18,High School Student,Surabaya,2026-03-02
7859,Rian Putra,18,High School Student,Padang,2025-07-06
7860,Vina Permata,15,High School Student,Medan,2026-01-19
7861,Eka Saputra,17,High School Student,Surabaya,2026-04-04
7862,Rian Nugraha,15,High School Student,Makassar,2025-11-05
7863,Gita Lestari,16,High School Student,Yogyakarta,2026-03-02
7864,Intan Saputra,33,Office Worker,Jakarta,2026-01-27
7865,Lina Putra,21,College Student,Pekanbaru,2025-11-27
7866,Salsa Nugraha,26,Office Worker,Yogyakarta,2026-02-12
7867,Gita Wijaya,17,High School Student,Pekanbaru,2025-11-03
7868,Salsa Ramadhan,19,College Student,Padang,2025-03-12
7869,Fajar Permata,20,College Student,Jakarta,2026-03-20
7870,Andi Nugraha,17,High School Student,Jakarta,2025-05-29
7871,Rian Putra,30,Office Worker,Bandung,2026-03-13
7872,Budi Kurniawan,17,High School Student,Padang,2025-09-19
7873,Intan Wijaya,22,Office Worker,Makassar,2025-12-23
7874,Fajar Kurniawan,25,Office Worker,Yogyakarta,2025-11-01
7875,Gita Permata,19,College Student,Jakarta,2026-06-27
7876,Citra Saputra,23,College Student,Semarang,2025-06-04
7877,Joko Lestari,30,Office Worker,Yogyakarta,2025-04-26
7878,Rian Lestari,20,College Student,Medan,2025-02-20
7879,Andi Permata,24,Office Worker,Surabaya,2025-03-13
7880,Vina Kurniawan,17,High School Student,Pekanbaru,2025-05-23
7881,Joko Pratama,18,High School Student,Padang,2025-06-16
7882,Putri Permata,22,College Student,Bandung,2025-03-11
7883,Citra Kurniawan,24,College Student,Surabaya,2026-05-11
7884,Maya Nugraha,35,Office Worker,Pekanbaru,2026-06-04
7885,Oki Kurniawan,15,High School Student,Pekanbaru,2025-06-12
7886,Joko Ramadhan,32,Office Worker,Padang,2025-10-14
7887,Karin Kurniawan,18,High School Student,Yogyakarta,2025-08-22
7888,Andi Permata,22,College Student,Jakarta,2025-12-10
7889,Dina Lestari,24,College Student,Surabaya,2025-09-10
7890,Joko Ramadhan,23,College Student,Semarang,2025-09-14
7891,Oki Pratama,16,High School Student,Palembang,2026-05-21
7892,Oki Wijaya,19,College Student,Makassar,2026-04-16
7893,Andi Ramadhan,34,Office Worker,Pekanbaru,2025-10-16
7894,Tio Permata,19,College Student,Palembang,2026-05-20
7895,Lina Kurniawan,20,College Student,Semarang,2026-06-07
7896,Budi Pratama,32,Office Worker,Jakarta,2025-03-25
7897,Fajar Pratama,32,Office Worker,Semarang,2025-12-11
7898,Andi Sari,21,College Student,Bandung,2026-01-14
7899,Budi Permata,22,College Student,Medan,2025-05-12
7900,Vina Saputra,30,Office Worker,Jakarta,2025-07-30
7901,Nanda Saputra,23,College Student,Yogyakarta,2025-03-18
7902,Hadi Permata,15,High School Student,Makassar,2025-05-20
7903,Andi Sari,20,College Student,Jakarta,2025-05-08
7904,Fajar Ramadhan,28,Office Worker,Palembang,2025-03-07
7905,Tio Lestari,18,High School Student,Makassar,2025-05-27
7906,Fajar Lestari,28,Office Worker,Palembang,2025-03-08
7907,Joko Kurniawan,15,High School Student,Yogyakarta,2026-04-17
7908,Tio Wijaya,31,Office Worker,Jakarta,2025-05-31
7909,Vina Wijaya,18,College Student,Bandung,2025-01-04
7910,Vina Ramadhan,24,College Student,Surabaya,2025-01-18
7911,Rian Saputra,32,Office Worker,Makassar,2026-06-08
7912,Joko Ramadhan,18,College Student,Yogyakarta,2025-09-13
7913,Maya Ramadhan,18,College Student,Makassar,2026-05-24
7914,Lina Pratama,16,High School Student,Padang,2025-02-04
7915,Hadi Lestari,15,High School Student,Semarang,2026-05-22
7916,Eka Permata,17,High School Student,Semarang,2025-11-19
7917,Fajar Nugraha,27,Office Worker,Pekanbaru,2026-03-29
7918,Nanda Lestari,18,High School Student,Yogyakarta,2025-12-25
7919,Karin Wijaya,17,High School Student,Jakarta,2025-02-21
7920,Hadi Nugraha,21,College Student,Jakarta,2026-06-13
7921,Eka Permata,28,Office Worker,Surabaya,2025-02-02
7922,Joko Putra,33,Office Worker,Jakarta,2025-11-24
7923,Intan Pratama,17,High School Student,Jakarta,2026-03-12
7924,Eka Permata,18,High School Student,Medan,2026-02-23
7925,Tio Lestari,30,Office Worker,Bandung,2025-03-18
7926,Budi Nugraha,22,College Student,Yogyakarta,2025-02-19
7927,Salsa Sari,24,Office Worker,Pekanbaru,2026-03-18
7928,Fajar Lestari,33,Office Worker,Surabaya,2025-07-17
7929,Oki Sari,29,Office Worker,Bandung,2026-04-08
7930,Intan Saputra,18,High School Student,Pekanbaru,2026-01-12
7931,Gita Saputra,34,Office Worker,Medan,2026-06-30
7932,Putri Lestari,25,Office Worker,Jakarta,2026-03-12
7933,Budi Permata,24,College Student,Palembang,2025-09-29
7934,Budi Pratama,21,College Student,Padang,2025-06-04
7935,Fajar Lestari,22,College Student,Bandung,2025-11-17
7936,Nanda Nugraha,18,High School Student,Bandung,2025-09-26
7937,Lina Wijaya,18,College Student,Medan,2025-06-09
7938,Karin Pratama,18,College Student,Yogyakarta,2025-11-19
7939,Hadi Ramadhan,23,College Student,Medan,2025-01-14
7940,Fajar Permata,18,College Student,Yogyakarta,2026-01-11
7941,Putri Saputra,19,College Student,Medan,2025-04-30
7942,Lina Permata,27,Office Worker,Yogyakarta,2025-11-10
7943,Budi Sari,33,Office Worker,Makassar,2025-12-14
7944,Intan Saputra,16,High School Student,Jakarta,2025-02-15
7945,Intan Kurniawan,20,College Student,Jakarta,2025-12-12
7946,Hadi Pratama,15,High School Student,Jakarta,2026-04-14
7947,Eka Lestari,32,Office Worker,Jakarta,2026-01-17
7948,Maya Permata,23,Office Worker,Medan,2026-01-06
7949,Maya Putra,29,Office Worker,Yogyakarta,2026-04-04
7950,Putri Putra,18,College Student,Makassar,2025-08-07
7951,Salsa Wijaya,28,Office Worker,Medan,2025-05-01
7952,Oki Lestari,18,High School Student,Semarang,2025-10-16
7953,Dina Ramadhan,35,Office Worker,Palembang,2026-05-27
7954,Hadi Putra,18,High School Student,Surabaya,2025-12-04
7955,Gita Saputra,33,Office Worker,Semarang,2026-01-16
7956,Salsa Wijaya,18,College Student,Pekanbaru,2026-05-21
7957,Dina Pratama,25,Office Worker,Semarang,2026-01-23
7958,Eka Sari,34,Office Worker,Jakarta,2025-01-04
7959,Karin Nugraha,17,High School Student,Surabaya,2025-07-20
7960,Karin Lestari,15,High School Student,Palembang,2025-07-21
7961,Gita Pratama,26,Office Worker,Jakarta,2025-09-13
7962,Andi Nugraha,20,College Student,Yogyakarta,2025-07-18
7963,Nanda Saputra,18,High School Student,Jakarta,2025-03-14
7964,Intan Saputra,18,College Student,Surabaya,2025-08-07
7965,Lina Kurniawan,22,College Student,Bandung,2026-03-09
7966,Joko Saputra,16,High School Student,Jakarta,2026-02-11
7967,Oki Permata,22,College Student,Bandung,2025-04-03
7968,Tio Ramadhan,16,High School Student,Makassar,2025-03-21
7969,Dina Kurniawan,20,College Student,Jakarta,2025-07-27
7970,Intan Lestari,31,Office Worker,Jakarta,2025-04-02
7971,Nanda Kurniawan,28,Office Worker,Semarang,2026-06-16
7972,Citra Wijaya,30,Office Worker,Surabaya,2025-02-22
7973,Vina Kurniawan,15,High School Student,Bandung,2025-03-24
7974,Nanda Ramadhan,35,Office Worker,Padang,2025-03-15
7975,Putri Kurniawan,24,College Student,Bandung,2026-02-14
7976,Eka Kurniawan,15,High School Student,Surabaya,2026-03-20
7977,Dina Permata,31,Office Worker,Semarang,2025-05-10
7978,Vina Sari,35,Office Worker,Jakarta,2025-07-03
7979,Dina Pratama,31,Office Worker,Makassar,2025-12-31
7980,Intan Permata,26,Office Worker,Jakarta,2025-07-15
7981,Citra Wijaya,17,High School Student,Yogyakarta,2025-01-15
7982,Intan Putra,15,High School Student,Semarang,2025-07-29
7983,Gita Sari,33,Office Worker,Bandung,2025-05-15
7984,Dina Wijaya,18,High School Student,Jakarta,2026-01-19
7985,Lina Permata,22,College Student,Yogyakarta,2026-04-20
7986,Fajar Permata,24,Office Worker,Palembang,2026-05-19
7987,Dina Saputra,27,Office Worker,Bandung,2026-04-22
7988,Oki Sari,21,College Student,Jakarta,2025-10-24
7989,Fajar Saputra,29,Office Worker,Makassar,2026-01-17
7990,Eka Permata,34,Office Worker,Medan,2026-03-20
7991,Karin Kurniawan,29,Office Worker,Jakarta,2025-05-03
7992,Citra Saputra,18,High School Student,Makassar,2025-10-16
7993,Intan Putra,19,College Student,Surabaya,2025-07-29
7994,Joko Wijaya,23,College Student,Medan,2026-05-09
7995,Rian Pratama,17,High School Student,Semarang,2026-01-25
7996,Tio Permata,21,College Student,Yogyakarta,2025-03-04
